voc_externalratingcommentsid,Overall Negative,Overall Neutral,Overall Positive,Sentence Sentiment,Sentence Positive,Sentence Neutral,Sentence Negative,Target,Assessment,Sentence,Overall Sentiment Score,Document Sentiment
7637DD72-1CFA-EE11-A1FE-0022489AE2FC,0.24,0.22,0.54,neutral,0.04,0.95,0.01,Rezeption,Deutschsprachig,Die Rezeption spricht Deutsch.,0.3,mixed
7FEDDD3D-F105-EF11-9F89-6045BDDDFB2D,0.06,0.25,0.68,positive,0.59,0.4,0.01,Sema,nett,"Sema, Olga und Sinem von der Gästebetreuung haben uns sehr nett begrüßt. ",0.62,mixed
2D0C4D21-2AFA-EE11-A1FE-0022489EDBA9,0.21,0.26,0.52,neutral,0.01,0.98,0.01,Aquarium,nah,Auch das Aquarium ist nur ca. 200 m entfernt.,0.31,mixed
EBC52714-1DFA-EE11-A1FE-002248A3D195,0.01,0.12,0.87,neutral,0.24,0.74,0.02,Shoppingcenter,in der Nähe,\nLOCATION: Shoppingcenter gleich in der Nähe .,0.86,positive
52D56049-36FA-EE11-A1FE-0022489EDBA9,0,0.02,0.98,positive,0.98,0.02,0,Bedienung,zuvorkommend,"\nHOTEL: Sehr gutes Essen, Bedienung sehr gut und zuvorkommend. ",0.98,positive
B884E729-3CFA-EE11-A1FE-0022489AE2FC,0.34,0.13,0.53,neutral,0.03,0.7,0.27,Wellness,nutzbar,"Auch Wellness im Hotel nutzbar, von uns aber nicht in Anspruch genommen worden. ",0.19,mixed
BB455B82-32FA-EE11-A1FE-002248A3D195,0.01,0.19,0.8,neutral,0.03,0.96,0.01,Aktivitäten,vielfältig,"Es gibt unterschiedliche Aktivitäten wie Morgen- und Aquagymnastik, Volleyball, Dart, Boccia. ",0.79,positive
53FA90C3-4B05-EF11-9F89-0022489CFF41,0.04,0.74,0.22,neutral,0.25,0.72,0.03,Strand,Fleißige,"Besonderen Dank an: Herrn Fahrettin , Soner der Fleißige vom Strand sowie an die Herrn Murat , Mehmet Ali Akca und Ali Gürcü.\nFOOD: - Große Auswahl, hat immer gut geschmeckt\nLOCATION: - Kurze Transferzeit- Direkt am Strand\nSERVICE: - Personal war sehr nett und freundlich\nROOM: - Geräumig- Täglich gereinigt und Minibar aufgefüllt",0.18,neutral
2E63AD08-34FA-EE11-A1FE-0022489AE2FC,0.17,0.26,0.57,positive,0.64,0.35,0.01,Küche,ausgezeichnete,Ob Frühstück oder Abendbuffet wird hier dem Urlauber exquisite und eine ausgezeichnete Küche geboten.,0.4,mixed
F372AAED-37FA-EE11-A1FE-002248A3D195,0.23,0.16,0.61,negative,0.03,0.27,0.7,Frühstück,wiederholte sich,"Das Frühstück wiederholte sich, jedoch fand man immer etwas.",0.38,mixed
226876C4-24FA-EE11-A1FE-0022489EDBA9,0.01,0.14,0.85,positive,0.95,0.04,0.01,Balkon,schöner,"Sehr empfehlenswert.\nLOCATION: Nur einen Spaziergang bis zum Strand, gute Einkausmglichkeiten in unmittelbarer Nähe.\nROOM: Tolle Ausstattung, großer Duschbereich, sehr schöner Balkon, insgesamt ausreichend großes Zimmer.",0.84,positive
65767017-F105-EF11-9F89-6045BDDDFB2D,0.05,0.33,0.62,positive,0.66,0.29,0.05,Piratenschiff,riesiges,"\nGENERAL: Für einen All inclusive Urlaub, vor allem mit Kindern gut geeignet, viele Möglichkeiten der Betreuung und Animation, außerdem ein tolles, riesiges Piratenschiff im Wasser, welches allerdings, an 7/9 Tagen als wir da waren wegen Renovierung geschlossen hatte, stattdessen wurde eine Hüpfburg in der prallen Mittagssonne aufgebaut- die armen Kinder, oder Eltern ;) Einige Dinge sicherlich verbesserungsfähig, im Großen und Ganzen aber in Ordnung. ",0.57,positive
D63DFD15-9BDE-EE11-904C-0022489ED1EB,0.9,0.09,0.01,neutral,0.05,0.92,0.03,Fragen,einfach,Auf einfache Fragen....,-0.89,negative
A2ACE161-1C05-EF11-9F89-7C1E52217B47,0.02,0.31,0.67,positive,0.49,0.48,0.02,Food,"Abwechslungsreich, sehr lecker","Es wird immer etwas neues geboten.\nFOOD: Abwechslungsreich, sehr lecker.",0.65,positive
98074544-1FFA-EE11-A1FE-0022489AE2FC,0.01,0.08,0.91,positive,0.98,0.01,0,Hotel,schönen,"Kurz gesagt, wir hatten einen schönen Urlaub in einem schönen Hotel mit super Wetter.",0.9,positive
1390F972-9EF4-EE11-A1FD-002248A3D195,0.02,0.13,0.86,positive,0.67,0.31,0.02,Alles,bestens,\nHOTEL: Alles bestens.,0.84,positive
FB45CEFD-3BFA-EE11-A1FE-002248A3D195,0,0.02,0.97,positive,0.98,0.02,0,Service,super,"\nHOTEL: Perfektes Lage, tolles Hotel, super Service in allen Bereichen. ",0.97,positive
51CD9AD9-3BFA-EE11-A1FE-0022489AE2FC,0.18,0.16,0.66,positive,0.92,0.07,0.01,Wetter,top,"Daher haben wir viele Ausflüge gemacht, denn dafür war das Wetter top! ",0.48,mixed
706B418E-5BD7-EE11-904C-000D3A67B052,0.01,0.2,0.79,positive,0.96,0.04,0,Essen,hervorragend," HOTEL: Nach Corona das 5 Mal zu Gast, Service , Freundlichkeit und Essen wie beim ersten Mal hervorragend . ",0.78,positive
A652B0D8-44D7-EE11-904C-000D3A67B052,0.14,0.21,0.66,positive,0.96,0.04,0.01,Land,wert,HOTEL: Wir hatten einen wundervollen Urlaub vor Ort.Das Land ist eine Reise absolut wert und im Hotel ist es wie im Paradies.,0.52,mixed
66653105-A6FF-EE11-9F89-7C1E52217B47,0.28,0.14,0.58,positive,0.57,0.42,0.02,Essen,schmackhaft,"Viele tolle kleine Details, z.B. Hängematte, Blumen, Luftmatratzen in der Lagune etc.\nFOOD: Wir fanden das Essen abwechslungsreich und schmackhaft. ",0.3,mixed
B571B31E-F105-EF11-9F89-7C1E52217B47,0,0.02,0.98,positive,0.97,0.02,0,Entertainment,gut,"\nGENERAL: Zimmer sind sauber ,essen war abwechslungsreicher, Entertainment gut-sehr gut, ist empfehlenswert.",0.98,positive
A0227E04-A2F4-EE11-A1FD-000D3A6834B4,0.09,0.09,0.82,neutral,0.16,0.82,0.03,Hotel,Hingucker,Hier und da wird zwar noch gewerkelt aber das Hotel ist ein Hingucker innen wie außen.,0.73,mixed
C63F124A-D205-EF11-9F89-000D3AB2FDDD,0.01,0.13,0.86,positive,0.5,0.49,0.01,Essen,abwechslungsreich,Essen abwechslungsreich.,0.85,positive
18AC2DA3-6905-EF11-9F89-0022489CFF41,0.02,0.11,0.87,positive,0.97,0.02,0,Essen,gut,"Das Essen war sehr gut, sehr abwechslungsreichund eine sehr große Auswahl. ",0.85,positive
40435472-B705-EF11-9F89-0022489E0DA9,0.03,0.21,0.76,neutral,0.4,0.54,0.07,Service,sehr groß geschrieben,Hier wird Service sehr groß geschrieben.,0.73,positive
9A32051C-32FA-EE11-A1FE-0022489AE2FC,0,0,0.99,neutral,0.18,0.79,0.02,Zuhause,Gemütlich,Wir fühlen uns wie zu Hause.,0.99,positive
7FEDDD3D-F105-EF11-9F89-6045BDDDFB2D,0.06,0.25,0.68,neutral,0.24,0.73,0.03,Trinken,schnell und aufmerksam,"Auch er wusste sehr schnell, was wir zu trinken wollen. ",0.62,mixed
98074544-1FFA-EE11-A1FE-0022489AE2FC,0.01,0.08,0.91,positive,0.89,0.1,0.01,Strand,sauber,"Der Strand ist auch sauber und gepflegt, purer Sand, keine Steine. ",0.9,positive
D29F6537-F105-EF11-9F89-0022489E0DA9,0.07,0.14,0.79,negative,0.14,0.25,0.61,Angebot,Wahnsinn,Wirklich Wahnsinn was hier geboten wird.,0.72,mixed
7FE1C45E-B705-EF11-9F89-000D3AB03A02,0.01,0.08,0.91,neutral,0.28,0.69,0.03,Essen,einzigartig,Das Essen und der Service sind einzigartig.,0.9,positive
097A8EF4-D105-EF11-9F89-0022489E0DA9,0.1,0.16,0.74,positive,0.83,0.1,0.07,Zimmer,sauber,"Das Zimmer, sowie das gesamte Hotel waren sehr sauber. ",0.64,mixed
D7B3026A-29FA-EE11-A1FE-002248A2F5F4,0.01,0.22,0.78,positive,0.5,0.49,0.02,Zimmer,schön,Das Zimmer wird jeden Tag sehr schön hergerichtet.,0.77,positive
AC707E35-36FA-EE11-A1FE-002248A3D195,0.01,0.07,0.93,positive,0.95,0.04,0,Essen,Mega,"\nHOTEL: Mega Essen, super Service und ein tolles Hausriff. ",0.92,positive
5AB3D7F3-9C05-EF11-9F89-000D3AB47452,0.06,0.25,0.68,neutral,0.03,0.96,0.01,Mädels,gutes Gedächtnis,Die Mädels haben sich auch im Nu unsere Zimmernummer gemerkt.,0.62,mixed
71412147-36FA-EE11-A1FE-002248A2F5F4,0.3,0.19,0.51,positive,0.59,0.39,0.02,Animareurinnen,Nette,Nette Animateure und Animareurinnen.,0.21,mixed
AF64A71F-1DFA-EE11-A1FE-0022489EDBA9,0.01,0.18,0.81,positive,0.98,0.02,0,Fleisch,sehr gut zubereitet,Eine ungemein angenehme Erfahrung.Ich esse gerne Fleisch und hatte täglich die Gelegenheit sehr gut zubereitetes Fleisch ( und Beilagen) zu genießen...,0.8,positive
65A62ADE-4B05-EF11-9F89-0022489DE34D,0.07,0.14,0.79,positive,0.94,0.06,0,Mitarbeiter,freundlich,"Alle Mitarbeiter sind sehr freundlich, die Gästebetreuung ist immer präsent und fragt ob alles in Ordnubg ist oder es an etwas fehlt. ",0.72,mixed
869345AD-2AFA-EE11-A1FE-0022489EDBA9,0,0.01,0.99,positive,0.99,0.01,0,Personal,freundliches,"\nHOTEL: Sehr freundliches Personal, extrem sauber, tolles Essen und sehr gute Getränke (vor allen Dingen alkoholfreie und alkoholhaltige Cocktails). ",0.99,positive
E015F645-30FA-EE11-A1FE-0022489AE2FC,0.45,0.36,0.18,neutral,0.02,0.97,0.01,Mann,neutral,"Mann, ist nur aus / durch eine. ",-0.27,negative
541E964E-2BFA-EE11-A1FE-002248A2F5F4,0.01,0.16,0.83,positive,0.83,0.15,0.02,Hotel,schön,\nHOTEL: Das Hotel ist sehr sehr schön!,0.82,positive
44E47D67-D205-EF11-9F89-000D3AB47452,0.4,0.18,0.41,neutral,0.13,0.86,0.02,Hausmeister,fleckt,"Zusätzlich ständiger Krach aus dem Wirtschaftshof des Nachbarhotels: Müllabfuhr morgens um 5, ständig Lieferanten mit piependem Rückwärtsgang, Abends gegen 23:00 wird das Altglas im Container entsorgt - ca 15 Minuten lang. Der Hausmeister fleckt und hämmert gern. ",0.01,mixed
5ADF9A1C-3CFA-EE11-A1FE-0022489AE2FC,0.49,0.05,0.46,neutral,0.02,0.89,0.09,Animation,aufdringlich,Animation ist nicht aufdringlich und auch nicht überladen.,-0.03,mixed
3AE0C37A-47D7-EE11-904C-000D3A67B052,0,0,1,positive,1,0,0,Lage,tolle," HOTEL: Wunderschöne Anlage und tolle Lage, alles sehr sauber, alle Mitarbeiter total freundlich und kompetent - einfach perfekt!",1,positive
C36D7356-47D7-EE11-904C-000D3A67B052,0.46,0.05,0.5,positive,0.99,0.01,0,Anlage,Super," HOTEL: Super Anlage, super sauber, toller Strandbereich, Essen absolute Sparmaßnahmen. ",0.04,mixed
77207412-F105-EF11-9F89-7C1E52217B47,0.05,0.08,0.87,positive,0.99,0.01,0,Mitarbeiter,freundliche,"\nGENERAL: Super freundliche Mitarbeiter, ich habe mich sehr wohl gefühlt.",0.82,positive
A4B08577-2AFA-EE11-A1FE-002248A3D3C7,0.13,0.11,0.76,neutral,0.27,0.58,0.14,Erwartungen,realistisch,"Man darf nicht das aller beste erwarten, aber es reicht auf jeden fall. ",0.63,mixed
214D7D3C-6A05-EF11-9F89-6045BDDF439F,0.03,0.1,0.87,positive,1,0,0,Anlage,Schöne,"Schöne Anlage, sehr nettes Personal, qualitativ hochwertiges und abwechslungsreiches Essen. ",0.84,positive
251EB1B6-9BF4-EE11-A1FD-002248A3D3C7,0.61,0.27,0.12,negative,0.05,0.34,0.61,A,negativ,Und nie wieder A!,-0.49,mixed
1D40D1A2-54D7-EE11-904C-000D3A67B052,0.01,0.11,0.89,positive,0.99,0.01,0,Personal,nettes," HOTEL: Sehr nettes Personal, saubere,schöne Anlage Essen sehr gut! ",0.88,positive
A6DF5A96-23FA-EE11-A1FE-002248A3DC4F,0.15,0.09,0.76,positive,0.97,0.03,0,Anlage,top,"Die Anlage ist top gepflegt, kein Müll fliegt rum, überall stehen dekorative Mülleimer für Plastik, Papier, Metall und Reste. ",0.61,mixed
345BC3EC-9C05-EF11-9F89-0022489BF1DD,0.49,0.17,0.35,neutral,0.01,0.51,0.47,Cocktails,schlechte Qualität,Die Cocktails lassen an Qualität sehr zu wünschen übrig.,-0.14,mixed
66BE2BFA-6BD7-EE11-904C-000D3A67B052,0.02,0.13,0.85,positive,0.95,0.05,0.01,Hotel,gepflegt," HOTEL: Das Hotel ist sehr gepflegt, eine ganz tolle und moderne Anlage. ",0.83,positive
CEEE590F-B705-EF11-9F89-000D3ADD6772,0.1,0.16,0.74,positive,0.96,0.03,0,Service,einzigartig,Die Busfahrer sind sehr freundlich und überaus hilfsbereit.\nSERVICE: Der Service war wirklich einzigartig.,0.64,mixed
E27ACDE3-B2F4-EE11-A1FD-002248A2F5F4,0.08,0.13,0.79,positive,0.97,0.03,0,Hotel,schön,\nHOTEL: Super schön angelegtes Hotel mit sehr freundlichem Personal.,0.71,mixed
60D6450D-6CD7-EE11-904C-000D3A67B052,0.14,0.1,0.76,positive,0.99,0.01,0,Service,gut,Service sehr gut.,0.62,mixed
6C0DF4B3-3205-EF11-9F89-0022489CFF41,0.01,0.24,0.75,neutral,0.43,0.53,0.04,mitarbeitende,hilfsbereite,"\nGENERAL: Nach vielen Hotel besuche egal in welcher Land können wir als eine große Familie nur eins sagen“ absolut freundlich sehr nette und immer hilfsbereite mitarbeitende im jeden Bereich egal was man braucht, Super großes Angebot im Restaurant Super schnelle Service am Tisch, mit oder ohne Alkohol alles was ein Herz begehrt an getränke, schönes und gepflegtes Hotel und Strand , mehrere pool‘s und ausreichend genug liegen, rund um die Uhr essen und trinken, absoluter Highlight für mich war nach Sonnenaufgang am strand wo die Cafés oder Bars geöffnet waren das Café Angebot auf einem kleinen Wägelchen für früh aufstehenden Gäste :) Daumen hoch für die Leistung.\nFOOD: Top Auswahl und alles sehr lecker, für jedem irgendwas dabei , Ambiente sehr schön und ausreichend genug Sitz Möglichkeit ist vorhanden.\nSPORT: Pools sauber und für jeden was dabei, Entertainment ist super egal für groß oder klein.\nLOCATION: Gepflegte anlage und strand, direkt am mehr. ",0.74,positive
51CD9AD9-3BFA-EE11-A1FE-0022489AE2FC,0.18,0.16,0.66,positive,0.61,0.38,0.01,Salatangebot,Tolles,"Tolles Salatangebot, viele Dips,Cremes, Saucen.Fleisch in allen Formen, Kalb, Rind, Hänchen.Klassiker, wie Nudeln und Pommes immer zu haben.",0.48,mixed
7E7FF843-3EFA-EE11-A1FE-0022489AE2FC,0.01,0.22,0.76,positive,0.95,0.04,0.01,Frühstück,schmackhaftes,"Die Reise ließ keine Wünsche offen, war für uns genau das richtige Reiseziel \nFOOD: Tolles und schmackhaftes Frühstück. ",0.75,positive
34C1903A-1BE4-EE11-904C-002248A3D3C7,0.72,0.2,0.08,negative,0.01,0.17,0.82,Reiseleitung,Lügen,Leere Versprechungen und Lügen der Reiseleitung und Abspeisen der Touristen.,-0.64,mixed
76059157-4B05-EF11-9F89-000D3ABA505B,0,0.01,0.99,positive,0.99,0.01,0,Abendprogramm,tolles,"\nGENERAL: Rundum zufrieden, gutes Essen, das Personal wahnsinnig freundlich, kinderfreundlich, tolles Abendprogramm.",0.99,positive
4F905AE5-9C05-EF11-9F89-002248A040F5,0.45,0.12,0.43,positive,0.89,0.1,0.01,Strand,nett,Der Strand ist nett auf 2 Ebenen angelegt und picobello sauber.,-0.02,mixed
7FEDDD3D-F105-EF11-9F89-6045BDDDFB2D,0.06,0.25,0.68,neutral,0.01,0.98,0.01,Empty,Empty,oder 3.,0.62,mixed
DC5DD03C-4BD7-EE11-904C-000D3A67B052,0.01,0.13,0.86,positive,0.98,0.01,0,Einrichtung,"modern, sauber","Sehr sauber, modern eingerichtet. ",0.85,positive
64820D7B-1C05-EF11-9F89-0022489DE34D,0.01,0.12,0.87,positive,0.99,0.01,0,Leute,nette,Der Service ist hervorragend super nette Leute die keine Wünsche offen lassen.,0.86,positive
4D82D280-ACFF-EE11-9F89-7C1E52217B47,0.65,0.31,0.05,negative,0.07,0.45,0.48,Empty,Empty,Echt ohne Worte.,-0.6,negative
D6B64E5F-9C05-EF11-9F89-0022489BF1DD,0.13,0.28,0.59,positive,0.91,0.08,0.01,Personal,freundlich,"Ob Putzfrau, Gärtner oder Personal alle waren sehr freundlich und auf Sauberkeit sehr bedacht. ",0.46,mixed
66653105-A6FF-EE11-9F89-7C1E52217B47,0.28,0.14,0.58,positive,0.99,0.01,0,Reinigungspersonal,nettes,"Sehr nettes Reinigungspersonal, die ""Sonderwünsche"" schnell und hilfsbereit erfüllen. ",0.3,mixed
2733407D-9CF4-EE11-A1FD-002248A3D195,0.01,0.26,0.72,positive,0.72,0.26,0.01,Lage,Tolle,"\nHOTEL: Tolle ruhige Lage, nur wenige Meter zum Strand und zu den Restaurants und Bars, große Auswahl beim Frühstück, alles sehr lecker, schöne Zimmer und freundliches Personal\nFOOD: Tolles Frühstück \nLOCATION: Kurze Entfernung zum Flughafen\nSERVICE: Anreise um 7:00 Uhr morgens -früherer Check-In ohne Probleme möglich\nROOM: Klein aber ausreichend, schön und modern ",0.71,positive
DB5DD03C-4BD7-EE11-904C-000D3A67B052,0,0.05,0.95,positive,0.95,0.04,0,Personal,zuvorkommendes,HOTEL: Sehr sauberes Hotel und zuvorkommendes Personal Gute Lage direkt am Ballermann 4 trotzdem ruhig Sehr betrunkene Gäste werden nicht toleriert SERVICE: Sehr zu empfehlen ist die Massage im Spa.,0.95,positive
7C19DD52-AEFF-EE11-9F89-7C1E52217B47,0.01,0.04,0.95,positive,0.99,0.01,0,Buffet,Top,Auch Busse fahren fast vor der Haustür in verschiedene Orte und man findet sich gut zurecht.\nFOOD: Top Buffet zum Frühstück sowie am Abend es war alles sehr toll angerichtet und sehr lecker.,0.94,positive
FDE953D2-44D7-EE11-904C-000D3A67B052,0.13,0.22,0.66,positive,0.98,0.02,0,Service,gut,Der Service und die Sauberkeit ist sehr gut.,0.53,mixed
FDE953D2-44D7-EE11-904C-000D3A67B052,0.13,0.22,0.66,positive,0.98,0.02,0,Service,gut,Der Service und die Sauberkeit ist sehr gut.,0.53,mixed
DD258D42-AAF4-EE11-A1FD-002248A3D195,0.26,0.15,0.6,positive,0.92,0.08,0.01,Essen,hervorragend,\nHOTEL: Das Essen und der Service sind hervorragend!,0.34,mixed
CCAE993A-E6CB-EE11-9079-000D3AD7F3E2,0.71,0.18,0.11,neutral,0.01,0.9,0.09,Hotels,kosteten auch ca. die Hälfte,Diese Hotels kosteten auch ca. die hälfte des von uns bezahlten Hotels.,-0.6,mixed
CC71B31E-F105-EF11-9F89-7C1E52217B47,0.02,0.14,0.85,positive,0.99,0.01,0,Zimmer,sauber,"Der Service ist super gut,genauso wie das Essen.Bekamen morgens direkt das Zimmer bei der Ankunft,die ebenfalls sehr groß und sauber waren. ",0.83,positive
25AC119F-32FA-EE11-A1FE-002248A3D3C7,0.31,0.15,0.53,negative,0.03,0.18,0.79,Automaten,furchtbar,"Es gab auch Automaten, daraus hat das Trinken furchtbar geschmeckt.",0.22,mixed
BB455B82-32FA-EE11-A1FE-002248A3D195,0.01,0.19,0.8,positive,0.75,0.23,0.01,Kellner,schnell,Die Kellner sind sehr zuvorkommend und schnell.,0.79,positive
1FF027ED-1AD9-EE11-904B-002248A3D3C7,0.86,0.13,0.01,negative,0.01,0.12,0.87,Reklamation,negativ,"Das ganze wurde sofort reklamiert und sind nun seit 2022 rechtlich vorgegangen, zudem kommt noch dazu das wir auch noch von A beschuldigt werden wir hätten das ganze erfunden obwohl wir die Opfer an der Geschichte sind, und das ganze ist noch lange nicht vorbei. ",-0.85,negative
86FEA473-B5F4-EE11-A1FD-002248A3D3C7,0.02,0.16,0.83,neutral,0.37,0.61,0.02,Wir,positiv,Wir werden wieder kommen und das schon in den nächsten Wochen,0.81,positive
945DEA7A-A8F4-EE11-A1FD-002248A3D195,0.02,0.05,0.93,neutral,0.26,0.68,0.06,Hotel,Laut,Es hätte ruhiger sein können im hotel.,0.91,positive
EF30F380-3CFA-EE11-A1FE-0022489EDBA9,0.01,0.16,0.83,positive,0.86,0.13,0.01,Zimmer,sauber,\nROOM: Zimmer sind sehr sauber.,0.82,positive
124AEDEE-9C05-EF11-9F89-0022489DE34D,0.01,0.09,0.9,positive,0.96,0.04,0,Service,klasse,\nGENERAL: Super klasse hotel und klasse Service.,0.89,positive
45F981A5-2AFA-EE11-A1FE-0022489AE2FC,0.1,0.27,0.62,positive,0.75,0.24,0.01,Hotel,Super,\nHOTEL: Super.,0.52,positive
AB0E9499-1FFA-EE11-A1FE-002248A2F5F4,0.03,0.14,0.83,positive,0.98,0.02,0,Service,guter,\nHOTEL: Sehr guter Service mit freundlichem Personal.,0.8,positive
0733E268-3BFA-EE11-A1FE-0022489AE2FC,0.05,0.08,0.87,neutral,0.05,0.75,0.21,Jeva,vermisst dich,"Meine 5 jährige Tochter die Jeva ""Messi"" vermisst dich. ",0.82,mixed
6D8949CD-2BFA-EE11-A1FE-002248A2F5F4,0.02,0.08,0.9,positive,0.88,0.11,0.01,Spa,empfehlen,"Das Spa ist besonders zu empfehlen \nLOCATION: Fahrt vom Airport ca 10 Minuten \nSERVICE: Tolles Personal beim Essen, an allen Bars und auch an der Rezeption. ",0.88,positive
A131CFEB-3105-EF11-9F89-000D3ABA505B,0.01,0.08,0.91,positive,0.99,0.01,0,Vepflegung,guter,"Sehr schöne Anlagen , mit guter Vepflegung .\nLOCATION: Die Fahrt war schnell bei 5Km Entfernung.",0.9,positive
16733EDB-F005-EF11-9F89-0022489E0DA9,0.01,0.12,0.86,positive,0.99,0,0,Service,toller,"Saubere Anlage, große Zimmer und toller Service. ",0.85,positive
6AC1903A-1BE4-EE11-904C-002248A3D3C7,0.56,0.26,0.18,neutral,0.01,0.99,0.01,Ew,fliegen ab Hannover,"Wir recherchierten, dass die EW ab Hannover fliegen wird. ",-0.38,mixed
5AB3D7F3-9C05-EF11-9F89-000D3AB47452,0.06,0.25,0.68,neutral,0.37,0.6,0.03,Geburtstag,positiv,"Zu meinem Geburtstag bekam ich eine Grußkarte, einen Obstteller, eine Flasche Rotwein und Kuchen. ",0.62,mixed
F5FA7975-29FA-EE11-A1FE-002248A3D3C7,0,0.02,0.97,positive,0.97,0.02,0,Personal,bemüht,Das Personal ist sehr bemüht und freundlich.,0.97,positive
FA061D3D-1BE4-EE11-904C-000D3A6834B4,0.69,0.28,0.03,negative,0.03,0.28,0.69,Dame,unfreundliche,So eine unfreundliche Dame am Telefon.,-0.66,negative
8BBB3C13-9BDE-EE11-904C-000D3A6834B4,0,0.01,0.99,positive,0.99,0.01,0,Information,ausreichend,Gut organisierte Reise mit ausreichend Information zu den gebuchten Aktivitäten.,0.99,positive
BE4E9DC8-9AD3-EE11-9079-000D3AD7FCED,0.95,0.04,0,negative,0.01,0.18,0.81,price,hefty,And all of this at a hefty price.,-0.95,negative
8C45F41B-27FA-EE11-A1FE-0022489AE2FC,0.01,0.15,0.84,positive,0.89,0.1,0.01,Matratzen,gute,\nROOM: Sehr gute Matratzen.,0.83,positive
EEC52714-1DFA-EE11-A1FE-002248A3D195,0,0.02,0.97,positive,0.98,0.02,0,Hotel,sauber,\nHOTEL: Das essen war sehr lecker und das Hotel ist sehr sehr sauber wir sind sehr zufrieden mit alles und dann an die Alev hat uns sehr gut beraten.,0.97,positive
47736E77-B705-EF11-9F89-000D3AB03A02,0.06,0.25,0.68,neutral,0.37,0.6,0.03,Geburtstag,positiv,"Zu meinem Geburtstag bekam ich eine Grußkarte, einen Obstteller, eine Flasche Rotwein und Kuchen. ",0.62,mixed
65C6F5D4-1C05-EF11-9F89-0022489DE34D,0.01,0.07,0.93,neutral,0.06,0.93,0.01,Transfer,kurz,Kurzer Transfer vom Flughafen.,0.92,positive
5C21AF08-9CFF-EE11-9F89-7C1E52217B47,0.76,0.18,0.06,negative,0.03,0.07,0.9,Honteux,negativ,C’est honteux,-0.7,negative
17CE2593-5ED7-EE11-904C-000D3A67B052,0.01,0.08,0.91,positive,0.79,0.18,0.02,Hotel,freute,HOTEL: Es ist immer wieder eine freute in dieses Hotel zu kommen.,0.9,positive
03E68A38-F105-EF11-9F89-6045BDDF0E33,0.01,0.15,0.84,positive,0.95,0.04,0,Zimmer,perfekt,Transfer zum Hotel 25 Minuten.\nSERVICE: Ein großes Dankeschön an alle Mitarbeiter!\nROOM: Zimmer wurde perfekt gereinigt.,0.83,positive
D6DFC8D3-9CFF-EE11-9F89-7C1E52217B47,0.01,0.12,0.87,positive,0.98,0.02,0,Personal,freundlich,Das Personal und besonders die Animateure waren super freundlich und haben sich gut um einen gekümmert.,0.86,positive
23CE2593-5ED7-EE11-904C-000D3A67B052,0.22,0.15,0.63,positive,0.68,0.31,0.01,Lage,Einmalige," HOTEL: Einmalige Lage die Bucht von Abu Dabbab, Zimmer überwiegend direkter Meerblick, flach abfallender Sandstrand mit Riff direkt ab dem Strand, super hilfsbereite Mitarbeiter / Management. ",0.41,mixed
6EA12C77-A9F4-EE11-A1FD-000D3A6834B4,0.37,0.61,0.02,neutral,0.02,0.61,0.37,Strand,Felsbrocken,\nHOTEL: Am Strand leider Felsbrocken,-0.35,neutral
671A4735-8305-EF11-9F89-6045BDDDFB2D,0.01,0.15,0.84,positive,0.74,0.25,0.01,Anlage,Wunderschöne,"\nGENERAL: Wunderschöne Anlage, die Gärten werden mit großem Aufwand gepflegt. ",0.83,positive
9CD53EDC-27FA-EE11-A1FE-0022489EDBA9,0.22,0.15,0.63,neutral,0.33,0.51,0.16,Hotel,Super,"Super und das zeichnet das Hotel auch aus, ""Personal"" seit Jahren immer die selben.\nSPORT: Nutzen wir nicht. ",0.41,mixed
E6E3972D-ACFF-EE11-9F89-000D3ABA505B,0.19,0.16,0.66,neutral,0.4,0.57,0.03,Hosen,lang,Zudem lange Hosen!,0.47,mixed
E39B450D-35FA-EE11-A1FE-0022489AE2FC,0.01,0.1,0.89,positive,0.88,0.11,0.01,Beach Restaurant,empfehlen,Sehr zu empfehlen ist das Beach Restaurant mit Candle Light Dinner und dem normalen a la Carte Abendessen.,0.88,positive
